Metric,Unit,x,y,POP.2020.SSP1,POP.2030.SSP1,POP.2040.SSP1,POP.2050.SSP1,POP.2060.SSP1,POP.2070.SSP1,POP.2080.SSP1,POP.2090.SSP1,POP.2100.SSP1,POP.2020.SSP2,POP.2030.SSP2,POP.2040.SSP2,POP.2050.SSP2,POP.2060.SSP2,POP.2070.SSP2,POP.2080.SSP2,POP.2090.SSP2,POP.2100.SSP2,POP.2020.SSP3,POP.2030.SSP3,POP.2040.SSP3,POP.2050.SSP3,POP.2060.SSP3,POP.2070.SSP3,POP.2080.SSP3,POP.2090.SSP3,POP.2100.SSP3,POP.2020.SSP4,POP.2030.SSP4,POP.2040.SSP4,POP.2050.SSP4,POP.2060.SSP4,POP.2070.SSP4,POP.2080.SSP4,POP.2090.SSP4,POP.2100.SSP4,POP.2020.SSP5,POP.2030.SSP5,POP.2040.SSP5,POP.2050.SSP5,POP.2060.SSP5,POP.2070.SSP5,POP.2080.SSP5,POP.2090.SSP5,POP.2100.SSP5
Population,headcount,277500,660500,9.803394317999999,9.890414238,10.02910423,10.339974400000001,10.61793327,10.80984402,10.88757133,10.8771534,10.67277241,9.803394317999999,9.880108833,9.965070724,10.19377995,10.4681654,10.68370724,10.78315353,10.85734558,10.81610966,9.803394317999999,9.255264282,8.932798386,8.650901794,8.347779274,7.938144684,7.447489262,6.937789917000001,6.349546909,9.803394317999999,9.572826385,9.467214584,9.458839417,9.404659271,9.221930504,8.878873825,8.457906722999999,7.898967742999999,9.803394317999999,10.24728394,10.68267059,11.55133343,12.52066898,13.44667721,14.36382294,15.24096107,15.99104595
Population,headcount,278500,660500,280.4754333,282.89056400000004,286.76138310000005,295.8800354,303.84075930000006,309.27929689999996,311.8095703,311.77401729999997,305.9231567,280.4754333,282.879364,285.272644,291.81436160000004,299.6716919,305.8218079,308.6540833,310.76696780000003,309.57858280000005,280.4754333,265.02572630000003,255.89515690000002,247.87286380000003,239.2108154,227.44859309999998,213.38150019999998,198.767746,181.90449519999999,280.4754333,273.82077030000005,270.7182617,270.4483337,268.8683167,263.58053590000003,253.758255,241.7087708,225.71929930000002,280.4754333,293.072113,305.65631099999996,333.0709534,361.5006409,388.6341248,416.2109375,442.3358154,464.2935181
Population,headcount,279500,660500,185.63209530000003,187.1414337,189.66436769999999,206.6695557,212.2307587,216.02180479999998,217.9071503,229.2260895,224.8884583,185.63209530000003,197.9741211,199.61251830000003,204.18678280000003,209.6852112,213.9422455,215.91734309999998,217.3547211,216.52062990000002,185.63209530000003,175.61785890000002,169.704071,164.4477539,158.713501,150.89059450000002,141.550415,131.8247986,120.6325989,185.63209530000003,181.18725590000003,179.07766719999998,178.8777771,177.7779236,174.26213069999997,167.7262268,159.74967959999998,149.1711273,185.63209530000003,193.8964539,202.2136536,223.7581024,243.1873932,261.7267761,280.9754639,299.0218201,313.92568969999996
Population,headcount,280500,660500,2.5578405859999997,2.5777304169999997,2.611851454,2.88917613,2.96631813,3.019135714,3.0478355880000003,3.22823596,3.1676642889999997,2.5578405859999997,2.777652264,2.799861193,2.8639168739999996,2.9415907860000003,3.001003265,3.0285236839999996,3.0484728810000004,3.037212133,2.5578405859999997,2.586363554,2.500230312,2.423001289,2.338525057,2.223180056,2.08506012,1.941662669,1.776704073,2.5578405859999997,2.4959313869999997,2.465972185,2.463393211,2.447798729,2.399041891,2.30876708,2.19873476,2.053334475,2.5578405859999997,2.67052412,2.7854256630000003,3.30689168,3.595721006,3.89495945,4.18598175,4.45780468,4.679769993
Population,headcount,281500,660500,2.034844637,2.050359964,2.077275276,2.3118150230000003,2.37348032,2.415164709,2.438736677,2.589220762,2.556711435,2.034844637,2.2165229319999997,2.23443675,2.2856135369999997,2.36349678,2.41109848,2.449532509,2.465097904,2.455473661,2.034844637,2.079370737,2.009881973,1.947486639,1.879113555,1.7862542869999998,1.6749124530000001,1.559591889,1.426983356,2.034844637,1.9859781269999999,1.961824656,1.959639907,1.947062492,1.9077211619999999,1.835820556,1.748236299,1.632558584,2.034844637,2.13984251,2.23094964,2.8418471810000003,3.0888867380000002,3.364016771,3.612156391,3.844187498,4.035506725
Population,headcount,282500,660500,0.0,0.0,0.0,0.0,0.0,0.0,11.69296265,11.71496201,11.58103561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.02567959,10.65635204,10.32374287,9.959289551,9.464933395,8.876509666,8.265140533,7.562219142999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639010847,0.6973624829999999,0.757614791,0.811356187,0.862186432,0.9048635359999999
Population,headcount,283500,660500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.62959862,11.49821281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.929916382,8.485784531,7.957811356000001,7.409231663,6.778752804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605326593,0.664560974,0.722573221,0.774575353,0.819149017,0.8599310520000001
Population,headcount,284500,660500,0.0,0.0,0.0,0.0,0.0,0.0,11.603079800000001,11.62582302,11.493900300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567069948,0.626855254,0.6819092040000001,0.731490493,0.773698509,0.812285066
Population,headcount,285500,660500,476.2121277,479.7421265,486.08493039999996,498.936615,516.0875854,525.2176513999999,526.5490112,523.5942993,517.3638306,476.2121277,480.62991330000006,484.56655880000005,495.74606320000004,512.7264404,522.8155518,531.0441894999999,534.2750244,532.0655518,476.2121277,457.72122189999993,442.43429569999995,431.5600586,416.1368408,395.466217,370.8923035,345.26849369999996,315.83554080000005,476.2121277,468.26010130000003,462.55096439999994,461.9078369,462.0117188,452.57290650000004,435.50671389999997,417.53677369999997,389.8239441,476.2121277,507.3581543000001,528.4694214,587.7817993,656.2856445,715.2880249,764.0603027000001,808.6730347,854.7536620999999
Population,headcount,286500,660500,2373.860352,2392.554443,2424.582275,2488.722412,2573.108154,2619.029297,2625.1645510000003,2610.487305,2577.8198239999997,2373.860352,2378.994141,2398.7416989999997,2454.268066,2537.5151370000003,2587.6166989999997,2627.628662,2643.7504879999997,2632.89209,2373.860352,2263.5541989999997,2172.7890629999997,2118.308594,2042.2562260000002,1940.179443,1819.702515,1694.088257,1549.757324,2373.860352,2333.541748,2305.463135,2302.417969,2302.788818,2255.931152,2170.6791989999997,2080.470459,1942.4710690000002,2373.860352,2508.0703129999997,2612.276611,2880.854736,3232.726318,3519.456543,3735.233887,3952.718506,4175.768555
Population,headcount,287500,660500,1740.219238,1754.18457,1777.471313,1824.5246579999998,1885.6115719999998,1919.788818,1923.96167,1912.88855,1888.227051,1740.219238,1743.8887940000002,1758.582642,1810.563477,1871.139648,1908.244873,1937.019165,1948.67688,1940.745483,1740.219238,1657.141846,1590.856079,1549.970459,1494.38147,1419.835693,1331.727539,1239.65918,1134.111816,1740.219238,1709.742188,1700.3063960000002,1698.186157,1697.5488280000002,1663.486816,1600.7348630000001,1533.641357,1441.056274,1740.219238,1848.7834469999998,1924.5167239999998,2104.1713870000003,2369.63623,2576.876465,2748.88501,2907.12793,3086.428955
Population,headcount,288500,660500,139.8073425,140.9229126,142.75119019999997,146.5627136,151.5010986,154.249588,154.57354740000002,153.6915436,150.7406311,139.8073425,140.083786,141.25186159999998,145.5172882,150.4155731,153.391037,155.7580261,156.6880493,156.0190582,139.8073425,133.2614136,127.92346950000001,124.69144440000001,120.2428207,114.25801090000002,107.16503909999999,99.7505188,91.25414276,139.8073425,137.4040985,136.6817932,136.5058594,136.4963989,133.7508392,128.7002563,123.3472519,115.9420547,139.8073425,147.66339109999998,153.72250369999998,165.05072019999997,188.8625946,205.522522,220.8194122,233.6171722,248.28607180000003
Population,headcount,289500,660500,0.980498254,0.988007545,1.0007611509999998,1.034905314,1.070165038,1.089599371,1.091881752,1.085429311,1.064660311,0.980498254,0.982336581,0.990462363,1.020738602,1.055590987,1.0764317509999999,1.093360543,1.099847436,1.095134377,0.980498254,0.935355425,0.897851706,0.875498474,0.844273031,0.802375972,0.752554238,0.700457036,0.640653372,0.980498254,0.963916302,0.959066808,0.9578052159999999,0.964754343,0.945320487,0.909603715,0.865891993,0.8141528370000001,0.980498254,1.036124945,1.078774691,1.150829911,1.472767949,1.5914731030000002,1.707536578,1.8058539630000001,1.917846441
Population,headcount,290500,660500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590643585,0.635009527,0.6819817420000001,0.721432209,0.77628696
Population,headcount,272500,659500,3775.397461,3808.520996,3862.125977,3964.163574,4070.226074,4144.008301,4155.536133,4133.445801,4055.970215,3775.397461,3788.777832,3821.847168,3909.046387,4013.753418,4095.474854,4134.341309,4162.418457,4146.786133,3775.397461,3548.0654299999997,3409.310303,3301.431885,3186.31543,3029.824951,2842.6723629999997,2647.889404,2423.475342,3775.397461,3687.872803,3647.136475,3644.559082,3623.649658,3552.8793950000004,3420.3793950000004,3259.169189,3044.264404,3775.397461,3951.431396,4120.730469,4399.745117,4765.992188,5140.316406,5443.574219,5755.212890999999,6039.865234000001
Population,headcount,273500,659500,4569.977539,4611.166504,4676.927734000001,4800.516113000001,4929.101074,5018.413574,5032.28418,5005.48877,4911.566895,4569.977539,4586.507324,4626.37793,4731.981445,4858.731445,4958.458008,5005.504883,5039.563965,5020.64209,4569.977539,4295.461914,4127.546386999999,3996.607422,3857.029297,3667.736328,3441.20459,3205.47583,2933.845459,4569.977539,4464.252441,4415.420897999999,4411.831543,4386.702147999999,4301.186522999999,4141.419434,3946.24292,3686.080811,4569.977539,4781.30957,4985.362793,5321.338379,5764.848633,6187.114746,6550.333496,6922.717285,7264.325195
Population,headcount,274500,659500,2797.080811,2822.0776370000003,2862.211914,2938.213379,3016.908447,3071.5551760000003,3080.053711,3063.249023,3005.7963870000003,2797.080811,2807.146729,2831.2919920000004,2896.0073239999997,2973.6872559999997,3034.6455079999996,3063.422607,3084.613037,3073.0048829999996,2797.080811,2629.769775,2526.887451,2446.849609,2361.247559,2245.27832,2106.572754,1962.467773,1796.132324,2797.080811,2732.371582,2702.357422,2700.070557,2684.59375,2632.174805,2534.35083,2414.580322,2255.366211,2797.080811,2925.86377,3051.394287,3257.339355,3530.459229,3790.8955079999996,4015.274658,4261.48877,4471.289551
Population,headcount,275500,659500,870.9971924,878.920166,891.4208983999999,915.1218872000002,939.6222534,956.6341553,959.2713623,958.3415527000001,940.3550414999999,870.9971924,874.140686,881.7155151000001,901.9863280999999,926.1712036,945.1549072,954.2322998,960.8253174,957.2017212000001,870.9971924,818.5056762999999,786.5257568,761.6004638999999,734.9504394999999,698.8631592,655.6929932,610.8424683,559.0721436000001,870.9971924,850.8513184000001,841.5219727,840.8128662,836.0317993,819.7102661,789.2456665,751.9459228999999,702.2755737000001,870.9971924,910.7280883999999,949.7677612,1013.879028,1098.973877,1179.831543,1249.526123,1326.049316,1391.373169
Population,headcount,276500,659500,2938.65332,2965.104736,3007.095215,3100.981934,3184.425537,3242.0314940000003,3250.953857,3248.7497559999997,3187.774414,2938.65332,2962.783447,2988.12915,3056.780273,3139.143066,3203.360352,3233.658447,3255.944092,3243.618164,2938.65332,2774.704102,2666.2890629999997,2581.907471,2491.599609,2369.2341309999997,2222.826416,2070.7229,1895.168701,2938.65332,2870.498291,2838.694092,2836.1640629999997,2819.898193,2764.7182620000003,2661.880859,2535.67334,2368.1044920000004,2938.65332,3071.8984379999997,3202.743652,3419.0263670000004,3707.677979,3982.140869,4238.313965,4500.091309,4722.457031
Population,headcount,277500,659500,3368.770996,3398.458496,3446.499512,3554.150879,3649.735107,3715.703125,3725.884033,3723.4316409999997,3653.5107420000004,3368.770996,3395.9038090000004,3424.845215,3503.466553,3597.811035,3671.856689,3706.017822,3731.509277,3717.337402,3368.770996,3180.982422,3070.993652,2973.744873,2869.66748,2728.681885,2560.018555,2384.801514,2182.584961,3368.770996,3289.5354,3252.998779,3250.043701,3231.349121,3168.512451,3050.60498,2905.9223629999997,2713.844727,3368.770996,3521.123535,3671.304199,3936.633057,4268.352539,4585.193848,4902.640625,5204.837890999999,5461.422363000001
Population,headcount,278500,659500,1837.425415,1853.1826170000002,1878.496216,1938.5445559999998,1990.730713,2026.368286,2032.284912,2032.447632,1994.3339839999999,1837.425415,1853.195923,1868.489014,1911.366211,1962.867676,2003.160645,2021.8228760000002,2035.6771239999998,2027.9082030000002,1837.425415,1736.555176,1677.063232,1624.834717,1568.09375,1490.895508,1398.684204,1302.887451,1192.345459,1837.425415,1793.882813,1773.480469,1771.6928710000002,1761.3227539999998,1726.663452,1662.313232,1583.3688960000002,1478.6173099999999,1837.425415,1919.9360350000002,2002.637085,2183.883545,2370.373047,2548.830322,2731.1948239999997,2902.648682,3046.7653809999997
Population,headcount,279500,659500,247.6609344,249.65634159999996,253.01007080000002,261.3233948,268.3630981,273.1533508,273.96096800000004,289.76327510000004,284.3312988,247.6609344,264.1904297,266.3585815,272.46185299999996,279.8001404,285.5256958,288.1733398,290.0869751,289.0203247,247.6609344,234.36241150000004,226.5145264,219.51336669999998,211.86514280000003,201.4059753,188.9373627,175.95288090000003,161.0121002,247.6609344,241.7336731,238.90051269999998,238.67442319999998,237.19767760000002,232.49969480000004,223.78654480000003,213.1390839,199.05668640000002,247.6609344,258.6830444,269.85406489999997,299.0746765,325.1025085,349.9308167,395.6274414,420.8646851,441.77548219999994
Population,headcount,280500,659500,43.13292313,43.47032928,44.04731369,45.53031921,46.74700928,47.57950974,48.05241776,51.61489487,50.97089767,43.13292313,46.51278687,46.88575363,47.95909882,49.25069809,50.24634552,50.71084595,51.04558182,50.8576355,43.13292313,43.61477661,42.16140747,40.85925293,39.4353714,37.48908997,35.16078568,32.74338913,29.96222496,43.13292313,42.09354782,41.59015656,41.54759598,41.28569412,40.45581818,38.93692398,37.08200073,34.63043976,43.13292313,45.05059433,46.98995209,55.57055283,60.42934036,65.43974304,78.03123474,82.99839783,87.10247803
Population,headcount,281500,659500,1.2331603770000001,1.242434502,1.258895516,1.307424545,1.3424196240000001,1.366278052,1.370330691,1.470616579,1.45266974,1.2331603770000001,1.337737322,1.348605394,1.379520535,1.4264601469999998,1.4553107019999998,1.478529811,1.497840285,1.492011905,1.2331603770000001,1.272807121,1.2301490309999998,1.191934466,1.150097489,1.093240023,1.025321126,0.954752505,0.873592913,1.2331603770000001,1.203601718,1.189035296,1.1877462859999999,1.180165172,1.156357646,1.1128797529999999,1.059809923,0.9897035359999999,1.2331603770000001,1.287933588,1.3428992030000002,1.699142098,1.846889615,2.011260271,2.384562254,2.535051584,2.660468817
Population,headcount,282500,659500,0.0,0.0,0.0,0.0,11.45666599,11.65726662,11.68918514,11.76803493,11.63216686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.885031699999999,10.52032471,10.19388103,9.833989143,9.345475197,8.764579773,8.16103363,7.467051982999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598285496,0.649674118,0.7063057420000001,0.7935723659999999,0.843181491,0.8851088290000001
Population,headcount,283500,659500,0.0,0.0,0.0,0.0,0.0,0.0,11.60594082,11.63932705,11.50636196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.250498772,8.920149803,8.476256371,7.94904089,7.401248932000001,6.771588326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57271117,0.625602245,0.6807001229999999,0.7299990059999999,0.772099078,0.81077528
Population,headcount,284500,659500,107.2549133,108.0310135,109.4499893,113.1752396,117.1345673,119.1805878,119.48698429999999,119.7658844,118.4246368,107.2549133,108.32378390000001,109.17153929999999,111.69590759999998,115.59329220000001,117.86102290000001,128.7115784,130.4243774,129.8872986,107.2549133,103.2946625,99.87052917,97.50606537,94.02380371,89.34179688,83.78892517,77.99655151,71.34514618,107.2549133,104.699028,103.4026031,103.2531891,103.3377838,101.2407913,97.40309906,92.70936584,86.552948,107.2549133,113.6271591,118.3371811,150.65594480000001,166.8614197,191.80905149999998,205.77050780000002,217.6094971,228.50103760000002
Population,headcount,285500,659500,0.282372475,0.284474432,0.288227826,0.295779258,0.326157331,0.331994921,0.332835853,0.33331137899999996,0.329151094,0.282372475,0.28292745399999997,0.285232365,0.291834295,0.301946074,0.307878047,0.334030896,0.338367164,0.33697176,0.282372475,0.27148959,0.262444466,0.25602591,0.24682384699999999,0.23454570800000002,0.219970599,0.204771638,0.18735112199999998,0.282372475,0.277682036,0.27428522699999996,0.27389946600000004,0.274044037,0.268438548,0.258328587,0.24769035,0.231247216,0.282372475,0.296616286,0.308970183,0.34166833799999996,0.38198185,0.442393243,0.47232312,0.499761164,0.52798295
Population,headcount,286500,659500,527.0985107,531.1469116000001,538.151001,552.3866577,605.5504761,616.4000244,617.8516235000001,614.2910156,606.310791,527.0985107,528.2527466,532.6473388999999,544.9680786,563.4906616000001,574.6192017000001,618.5023193,626.2498168999999,623.6870117000001,527.0985107,505.6966248,485.4289246,473.1637878,456.17553710000004,433.44515989999996,406.53149410000003,378.47357180000006,346.2321167,527.0985107,518.0855713000001,511.8675537,511.1944275,511.22174069999994,500.8259888,481.9028625,458.7493591,428.319397,527.0985107,556.8070068,579.8910522000001,634.9805908,716.7331542999999,822.6108397999999,872.362915,922.7105103,979.6569824
Population,headcount,287500,659500,745.1553345,751.1636963,761.117981,781.2589722,854.5380249,869.9060059000001,871.8081664999999,866.8468627999998,855.4630127,745.1553345,746.7040405,752.9785156,775.2733154,801.25177,817.1290893999999,829.4858397999999,839.9738769999999,836.5479736000001,745.1553345,709.6665039,681.2659912,663.7938843,639.9813232000001,608.0117187999999,570.2770386,530.8446655,485.64282230000003,745.1553345,732.1314087000001,728.1107178,727.192749,726.9456177000001,712.2129517000001,685.3397827,652.4485473999999,613.1135864,745.1553345,786.6491089,818.9505005,890.1425780999999,1009.410767,1097.798462,1164.5415039999998,1231.418823,1300.304932
Population,headcount,288500,659500,2441.93335,2461.40918,2493.878174,2560.458252,2646.770996,2694.9482420000004,2700.596191,2685.176025,2651.776611,2441.93335,2446.750732,2467.145996,2541.701172,2627.638428,2679.607178,2720.99585,2737.393555,2725.69751,2441.93335,2327.712402,2234.470459,2178.064941,2100.361328,1995.697632,1871.809326,1742.301636,1593.899414,2441.93335,2399.9997559999997,2387.419189,2384.344727,2384.217773,2336.25708,2248.035645,2140.0627440000003,2011.704102,2441.93335,2578.712646,2684.11499,2882.241211,3298.837402,3590.671631,3858.249023,4080.9648439999996,4337.412109000001
Population,headcount,289500,659500,39.68395615,39.98531723,40.50893784,41.89829254,43.33309937,44.1227684,44.2143898,43.9522934,43.11089325,39.68395615,39.758564,40.08545685,41.30889129999999,42.72699356,43.5694809,44.26150513,44.52583694,44.3344574,39.68395615,38.14876938,36.6181221,35.71588898,34.44176102,32.72291183,30.69077873,28.56559372,26.12786484,39.68395615,39.00902176,38.81732941,38.76548767,39.05884171,38.27112579,36.82443619,35.05400848,32.96470642,39.68395615,41.95041275,43.66565704,46.57820892,56.82980728,61.46792984,66.04064178,69.86267853,74.28379059
Population,headcount,290500,659500,0.316014379,0.31836512699999997,0.32236644600000003,0.333597511,0.345277965,0.351602763,0.352325052,0.35014942299999996,0.343447059,0.316014379,0.316557944,0.31915012,0.329136014,0.337987721,0.34462592,0.34754636899999997,0.352332115,0.350804836,0.316014379,0.299628884,0.287580371,0.280688196,0.270677209,0.257142127,0.241166025,0.224448487,0.205281988,0.316014379,0.310760885,0.33204037,0.331601679,0.334083468,0.32735058699999997,0.315000743,0.299859852,0.281975567,0.316014379,0.334302753,0.347919762,0.371116787,0.48318067200000003,0.519415677,0.561552405,0.594070435,0.639320791
Population,headcount,291500,659500,0.650182426,0.654956758,0.663190544,0.686113834,0.7101257440000001,0.722802043,0.724295437,0.7198310490000001,0.706059158,0.650182426,0.651353538,0.6565736529999999,0.678106427,0.6965048309999999,0.7101835009999999,0.716200471,0.726038218,0.722889245,0.650182426,0.61629492,0.591658354,0.577597678,0.556865454,0.52902019,0.496151775,0.461758971,0.422327667,0.650182426,0.639360726,0.685591698,0.6846876140000001,0.6897560359999999,0.675857782,0.650361419,0.619103253,0.582153857,0.650182426,0.687778234,0.715884447,0.7635751959999999,1.045150518,1.123134375,1.212412834,1.281995416,1.37786448
Population,headcount,271500,658500,57.60938644,58.10892487,58.92404556,60.49018097,62.11242294,63.23905563,63.41643143,63.08008957,61.90801239,57.60938644,57.8125,58.31115341,59.64187622,61.24035645,62.485466,63.07929993,63.50731659,63.26932144,57.60938644,54.17783737,52.05781174,50.41316605,48.65855026,46.26660156,43.41437531,40.43842316,37.0053978,57.60938644,56.27431488,55.64635468,55.606105799999995,55.28522491,54.20389175,52.18123245,49.72203445,46.4431839,57.60938644,60.305130000000005,62.882293700000005,67.16636658,72.76618958,78.17627716,83.24827576,88.07172394,92.44226837
Population,headcount,272500,658500,662.7696533,668.4932861000001,677.8563843,695.8695679,714.5297852000001,727.4877319,729.5279541,725.6569214,712.0748901000001,662.7696533,665.0886841,670.8023682,686.105896,704.4917602999999,718.8051147000001,725.633728,730.5520019999999,727.8115234,662.7696533,623.0189819,598.6394042999999,579.7687988,559.6005249,532.086731,499.21426389999993,464.99328610000003,425.516449,662.7696533,647.397644,640.1810303,639.7097778,636.0075072999999,623.5584717,600.2819824,571.9885254,534.2651367,662.7696533,693.6918335,723.5594482000001,772.7959595,837.4040527000001,899.7362671,953.6692505000001,1008.7083130000001,1058.836426
Population,headcount,273500,658500,1004.2687990000001,1013.110901,1027.534058,1054.684814,1082.947144,1102.576904,1105.640015,1099.761108,1079.1427,1004.2687990000001,1007.896973,1016.580017,1039.825684,1067.6813960000002,1089.433716,1099.819458,1107.295288,1103.139771,1004.2687990000001,943.8069457999999,906.9065552000001,878.1945189999999,847.5981445,805.9795532,756.1972046,704.387207,644.5338745,1004.2687990000001,981.0478516000001,970.2846069,969.4725952,963.9248047,945.1113280999999,909.9937743999999,867.1057129000001,809.9337158,1004.2687990000001,1050.8360599999999,1095.888428,1169.865112,1267.244873,1360.626343,1441.159302,1523.717285,1598.755615
Population,headcount,274500,658500,3492.828125,3524.110352,3574.2707520000004,3669.351074,3767.6376950000003,3835.8955079999996,3846.515625,3826.032471,3754.2687990000004,3492.828125,3505.457275,3535.836182,3616.670654,3713.690186,3789.844727,3825.945313,3852.421875,3837.9338380000004,3492.828125,3283.385498,3154.980225,3055.040527,2948.55542,2803.768311,2630.575439,2450.639404,2242.94165,3492.828125,3412.068604,3374.6611329999996,3371.8386229999996,3352.546875,3287.115723,3165.100342,3015.919922,2817.0622559999997,3492.828125,3653.282227,3810.051025,4067.5029299999997,4408.138672,4732.483886999999,5012.883789,5321.712890999999,5583.981445
Population,headcount,275500,658500,202.8758545,204.71511840000002,207.623764,213.1452484,218.85343930000002,222.8169556,223.4334106,222.2223206,218.0545044,202.8758545,203.6029358,205.3583679,210.0517273,215.6859131,220.1059875,222.2315216,223.76776119999997,222.9248505,202.8758545,190.6658325,183.2235718,177.42434690000002,171.2202606,162.81027219999999,152.7527618,142.30355830000002,130.2423096,202.8758545,198.1805267,195.99920649999999,195.8318939,194.71614069999998,190.9125824,183.8240509,175.1359406,163.5660706,202.8758545,212.17437740000003,221.26480099999998,236.20170589999998,256.09146119999997,274.94274900000005,292.5930786,310.62219239999996,325.9480591
Population,headcount,276500,658500,4261.333008,4299.566406,4360.405761999999,4497.345215,4618.445801,4702.038086,4715.047852000001,4712.70752,4624.325195,4261.333008,4296.969238000001,4333.539063,4433.158691,4552.018066,4645.134765999999,4689.325195,4721.67627,4703.839844,4261.333008,4005.368408,3849.056396,3727.451172,3597.208496,3420.48584,3209.1142579999996,2989.511719,2736.052246,4261.333008,4162.456543,4116.161621,4112.458984000001,4088.8378909999997,4008.790283,3859.842285,3676.8154299999997,3433.819092,4261.333008,4454.777344,4645.182617,4959.200684,5379.341797,5779.527832,6183.410645,6567.900879,6892.429687999999
Population,headcount,277500,658500,2046.505127,2064.818848,2093.98584,2159.628418,2217.72876,2257.822021,2264.024902,2262.790527,2220.315918,2046.505127,2063.278076,2080.803223,2128.5864260000003,2185.928711,2230.917969,2252.088379,2267.579102,2258.9689940000003,2046.505127,1932.7712399999998,1857.2823489999998,1798.5368649999998,1735.6346440000002,1650.345215,1548.335571,1442.3596189999998,1320.053345,2046.505127,1998.65564,1976.397095,1974.586426,1963.2127690000002,1924.75061,1853.206421,1765.307373,1648.618408,2046.505127,2139.166016,2230.033203,2392.243652,2594.618652,2787.920898,2981.75293,3296.637207,3459.25708
Population,headcount,278500,658500,319.777771,322.5273743,326.9387817,337.3790588,346.4631958,352.668335,353.6994019,353.7153625,347.0835266,319.777771,322.533844,325.2027588,332.6673279,341.6323853,348.6481628,351.89859010000004,354.3119812,352.96163939999997,319.777771,302.2097778,291.8644409,282.6679382,272.79986569999994,259.37408450000004,243.3349304,226.67170719999996,207.44276430000002,319.777771,312.20593260000004,308.66271969999997,308.3554993,306.55456539999994,300.5256653,289.3424683,275.6036682,257.3725586,319.777771,334.1884766,348.49743650000005,376.0382996,408.2148132,438.89913939999997,470.19430539999996,522.6201781999999,548.5571899
Population,headcount,279500,658500,1429.5426029999999,1441.267212,1460.705933,1508.372681,1548.99585,1576.662476,1581.3071289999998,1668.938599,1637.642456,1429.5426029999999,1442.2966310000002,1453.821289,1487.158447,1527.240356,1558.5040279999998,1572.971191,1583.4259029999998,1577.352173,1429.5426029999999,1352.428833,1306.891846,1266.185547,1222.045654,1161.758667,1089.8540039999998,1014.980652,928.8139648,1429.5426029999999,1395.410645,1379.174683,1377.904175,1369.4338380000002,1342.352539,1292.078735,1230.6308589999999,1149.13855,1429.5426029999999,1493.397339,1557.547974,1713.687378,1862.4190670000003,2003.636719,2264.983398,2524.6098629999997,2649.800049
Population,headcount,280500,658500,796.5172729,802.8619385,813.6115112000001,840.6649779999999,863.1877440999999,878.6244507000001,881.2319336000002,940.2818604,928.4612427000001,796.5172729,804.1413574,810.5354004,829.1516113,851.4939575,868.7473755000001,882.6973877,894.4799194,891.1918945,796.5172729,802.1742554,775.3399048,751.2179565,725.03125,689.2659302000001,646.4693603999999,602.0344848999999,550.9075928,796.5172729,777.3650512999999,768.1281127999999,767.3606567,762.5518187999999,747.2500610000001,719.2119141,684.9636230000001,639.6886597,796.5172729,831.9398804,867.593811,957.7540893999999,1041.783569,1135.9313960000002,1369.28064,1456.496826,1528.8479
Population,headcount,281500,658500,152.1717377,153.3275299,155.3775024,160.6294708,166.099762,169.0657654,169.56750490000002,181.28114319999997,179.04718019999999,152.1717377,153.6625214,154.909317,158.4983063,162.80140690000002,166.09043880000002,168.8070068,171.1192932,170.4530792,152.1717377,155.3252716,150.1553955,145.4900665,140.3843536,133.4211578,125.1108932,116.50236509999998,106.60099029999999,152.1717377,148.53175349999998,146.77796940000002,146.6226044,145.69189450000002,142.75752260000002,137.4219971,130.8442383,122.1909256,152.1717377,158.9507751,165.70512390000002,184.7181854,202.3247986,220.7721863,267.223877,284.2890625,298.4651184
